distance_km,time_of_day,traffic_level,weather_condition,traffic_blocks,holiday,event_nearby,ride_demand_level,fare
12,17,1,Clear,1,0,1,2,106
8,23,1,Rainy,3,0,0,1,47
8,3,2,Rainy,0,0,0,3,134
38,7,1,Snowy,2,0,0,1,37
20,17,1,Rainy,2,0,0,5,13
29,3,2,Foggy,3,0,0,3,137
41,0,2,Rainy,1,0,0,3,109
34,23,3,Foggy,2,0,0,2,50
18,5,2,Foggy,1,0,0,1,60
1,12,1,Foggy,2,0,1,5,22
11,1,2,Foggy,2,0,0,1,47
47,18,3,Foggy,3,0,1,4,68
44,11,1,Foggy,0,0,0,1,113
35,21,3,Rainy,2,0,0,2,71
32,13,2,Snowy,1,1,0,3,149
42,8,2,Snowy,0,0,1,5,27
16,9,2,Clear,2,0,0,3,147
6,6,1,Clear,4,0,0,5,74
9,8,2,Snowy,3,0,0,3,36
40,14,1,Snowy,2,0,0,5,138
22,19,1,Foggy,3,1,0,4,87
48,14,1,Rainy,0,0,0,3,37
8,23,1,Foggy,3,0,0,4,61
32,10,2,Foggy,4,0,0,1,148
26,17,3,Rainy,1,0,0,3,108
18,1,2,Foggy,1,0,0,2,123
37,19,3,Snowy,1,0,0,3,15
12,18,3,Rainy,0,1,0,2,113
38,23,2,Clear,4,0,0,2,90
34,1,3,Snowy,0,0,0,5,35
4,19,1,Snowy,2,0,0,2,75
16,12,2,Rainy,3,0,0,1,43
24,3,2,Snowy,0,0,1,3,80
14,2,1,Clear,2,1,1,1,123
17,14,1,Rainy,2,0,0,1,39
31,11,1,Clear,2,0,0,1,123
4,0,2,Snowy,4,0,0,1,34
44,10,2,Snowy,4,1,0,5,18
34,16,3,Rainy,3,0,1,2,28
38,7,3,Rainy,0,0,0,5,26
38,13,3,Snowy,2,0,0,4,7
3,4,2,Foggy,1,0,0,2,65
8,14,3,Foggy,0,0,0,3,24
12,1,1,Clear,1,0,0,5,92
35,6,2,Foggy,0,0,0,2,134
2,12,3,Clear,0,0,0,5,44
29,19,2,Snowy,1,0,0,5,12
23,10,3,Clear,2,0,0,2,22
33,13,2,Clear,3,0,0,3,63
18,9,1,Rainy,4,0,1,3,55
40,3,1,Snowy,0,0,1,2,108
22,19,2,Clear,1,0,0,2,122
14,14,2,Foggy,3,1,0,3,70
29,2,1,Clear,3,0,0,4,122
45,10,2,Clear,4,0,0,5,149
15,19,1,Snowy,0,0,1,2,105
15,17,3,Snowy,2,0,1,4,86
45,22,3,Snowy,4,0,0,2,65
4,16,1,Rainy,0,0,0,2,124
36,20,1,Rainy,0,0,0,2,138
5,13,1,Clear,1,0,0,1,97
3,14,1,Snowy,2,0,0,4,33
12,17,1,Foggy,2,0,0,5,31
20,2,2,Snowy,3,0,0,5,124
44,12,1,Snowy,0,0,1,2,75
20,2,2,Snowy,1,0,0,1,90
39,6,3,Clear,2,0,0,4,79
39,18,3,Foggy,2,0,0,2,23
1,22,3,Clear,4,0,0,4,57
44,23,2,Snowy,4,0,0,5,68
3,17,1,Clear,3,0,0,1,127
47,16,1,Clear,2,0,1,2,8
9,21,3,Snowy,1,0,0,3,80
20,8,3,Snowy,2,0,0,3,17
9,13,3,Clear,0,0,0,3,7
31,21,3,Snowy,1,0,0,4,149
46,7,2,Snowy,1,0,1,5,113
28,13,1,Snowy,4,0,0,2,113
35,4,2,Clear,4,1,0,3,6
40,23,3,Snowy,2,0,0,4,128
38,19,1,Foggy,1,0,1,3,59
44,13,3,Clear,3,0,0,1,103
2,11,3,Rainy,3,0,0,5,28
3,21,1,Rainy,1,0,0,2,28
14,7,3,Clear,1,0,0,2,28
17,0,3,Foggy,3,0,0,1,24
35,15,1,Foggy,1,0,0,4,93
4,21,2,Snowy,1,1,0,3,117
47,7,1,Snowy,2,0,0,5,139
30,4,3,Clear,1,0,0,3,55
39,2,2,Clear,3,0,0,5,113
14,12,1,Foggy,3,0,0,4,5
48,4,3,Rainy,3,0,0,5,61
27,2,3,Rainy,0,0,0,2,36
13,21,2,Clear,3,0,0,5,137
20,13,2,Clear,2,0,1,1,56
49,5,2,Snowy,2,0,0,2,68
49,20,2,Rainy,2,1,0,2,90
24,6,1,Rainy,2,0,1,3,5
10,22,1,Snowy,2,0,0,3,134
7,5,3,Foggy,0,0,0,2,10
17,13,1,Clear,4,0,1,5,103
22,21,1,Rainy,3,1,1,5,21
44,3,3,Foggy,1,0,0,2,93
11,19,2,Snowy,4,0,0,3,10
42,18,3,Clear,1,0,0,1,127
23,9,1,Clear,2,0,0,4,31
22,22,3,Rainy,2,0,0,1,76
40,12,3,Rainy,2,1,0,5,111
47,11,2,Snowy,3,0,0,5,52
18,13,3,Foggy,4,0,1,4,20
45,12,2,Clear,1,0,1,2,45
26,18,2,Snowy,3,0,0,1,71
48,8,3,Clear,0,0,0,4,77
30,15,3,Snowy,0,0,1,4,61
13,8,3,Snowy,1,0,0,2,122
4,5,3,Snowy,0,0,1,4,77
43,13,2,Rainy,2,0,0,1,120
27,6,3,Clear,4,0,0,3,28
40,18,2,Rainy,3,0,0,5,24
10,2,3,Snowy,0,0,0,1,98
44,14,3,Clear,1,1,0,3,25
28,11,2,Foggy,4,0,0,3,136
21,0,2,Snowy,4,0,0,2,44
11,10,2,Clear,1,0,0,3,35
20,21,2,Clear,1,0,0,2,76
36,2,3,Foggy,0,0,0,2,120
19,16,3,Clear,1,0,1,2,16
10,12,3,Foggy,2,0,1,1,127
15,7,3,Snowy,4,0,0,2,74
45,12,3,Rainy,1,0,0,5,54
45,7,2,Clear,0,0,0,5,44
18,7,2,Foggy,2,0,0,3,35
7,23,1,Rainy,2,0,1,4,100
30,12,1,Rainy,4,0,0,2,42
14,11,1,Foggy,1,0,0,3,64
37,4,1,Rainy,1,0,0,3,53
41,12,2,Foggy,1,0,0,2,17
30,22,2,Clear,0,0,0,2,27
27,11,1,Clear,4,0,0,1,138
49,18,2,Rainy,0,0,0,2,62
37,9,1,Clear,1,0,0,1,111
48,14,2,Rainy,1,0,1,1,126
41,1,3,Snowy,2,0,1,4,114
17,5,1,Rainy,3,0,1,1,99
30,15,2,Clear,3,1,0,4,37
18,0,3,Foggy,1,0,0,5,120
3,1,1,Rainy,3,0,0,1,35
28,22,1,Clear,3,1,0,5,122
37,22,1,Clear,0,0,0,4,101
30,14,3,Clear,3,0,0,3,64
21,15,1,Clear,2,0,0,3,94
49,7,2,Snowy,0,0,0,5,26
20,13,2,Snowy,4,0,0,5,6
22,23,1,Clear,2,0,0,2,79
36,9,2,Clear,1,0,0,4,19
36,14,1,Snowy,4,0,0,4,39
21,2,2,Rainy,3,0,0,1,80
24,5,3,Snowy,1,0,0,1,75
21,1,1,Rainy,1,0,1,4,146
7,8,3,Clear,3,0,0,1,132
8,6,3,Foggy,1,0,0,2,8
22,18,3,Snowy,4,0,0,4,47
22,5,1,Clear,1,0,0,2,40
30,0,3,Snowy,1,0,1,2,120
34,22,3,Foggy,0,0,0,5,111
29,13,2,Rainy,4,0,0,3,13
10,20,1,Foggy,3,0,1,2,29
5,7,3,Snowy,2,0,0,3,124
49,7,1,Snowy,2,0,0,1,16
39,5,3,Clear,1,1,0,2,6
34,14,2,Clear,4,0,0,2,142
38,18,2,Rainy,1,0,0,5,96
10,19,3,Snowy,3,0,0,3,21
9,16,2,Clear,1,0,0,4,133
32,5,1,Rainy,1,0,0,3,29
5,6,2,Foggy,0,0,1,3,24
35,9,3,Snowy,4,0,0,3,117
11,8,3,Foggy,4,1,1,4,61
42,4,1,Rainy,0,0,0,2,145
16,1,1,Foggy,3,0,0,3,115
27,12,2,Foggy,2,0,1,5,78
20,22,3,Clear,1,0,0,2,12
1,10,1,Foggy,3,0,0,4,6
26,10,3,Clear,2,1,1,2,73
11,22,3,Clear,1,0,1,2,10
15,14,2,Clear,3,0,0,5,133
39,13,2,Snowy,2,0,0,2,109
40,20,1,Clear,4,0,0,5,148
48,10,2,Snowy,4,0,0,3,82
18,12,3,Foggy,4,0,1,3,121
24,17,1,Clear,0,1,1,4,117
28,6,2,Clear,2,0,0,4,25
25,16,1,Clear,2,0,0,5,41
23,10,3,Rainy,2,0,0,2,143
11,21,2,Clear,1,0,0,3,35
33,5,2,Clear,3,0,0,4,129
16,13,2,Rainy,1,0,0,5,124
36,5,1,Rainy,0,0,0,1,131
23,13,1,Snowy,1,1,0,4,29
6,18,2,Foggy,2,1,0,4,15
43,2,3,Clear,3,0,0,1,49
24,16,2,Rainy,2,0,0,3,17
38,19,1,Clear,4,1,0,1,125
42,6,3,Snowy,1,0,0,1,26
6,16,2,Clear,3,0,0,2,72
10,9,1,Rainy,3,0,0,4,128
22,17,1,Rainy,3,0,0,4,120
23,17,3,Clear,0,0,0,5,129
5,20,2,Clear,1,0,1,1,80
28,12,2,Rainy,0,0,0,2,140
9,7,2,Clear,1,0,0,1,19
39,4,2,Foggy,3,0,0,3,56
49,0,2,Snowy,0,0,0,5,84
44,16,1,Rainy,0,0,0,3,79
28,4,1,Clear,1,0,0,5,128
25,15,1,Foggy,4,0,0,3,33
43,17,2,Rainy,0,0,0,1,146
38,2,2,Foggy,1,0,0,5,52
27,17,3,Foggy,1,0,1,3,132
24,8,1,Foggy,1,1,0,1,16
43,20,2,Rainy,0,0,0,5,149
43,13,3,Clear,0,0,0,3,10
46,16,3,Clear,1,0,0,2,58
16,18,3,Rainy,4,0,1,3,16
2,14,2,Clear,3,0,0,3,85
2,7,1,Snowy,0,0,0,5,92
5,3,2,Foggy,0,0,0,4,87
46,23,2,Snowy,0,0,0,2,107
21,14,1,Clear,1,0,0,2,67
10,16,1,Clear,2,0,1,4,38
42,23,3,Snowy,1,0,0,5,85
18,10,2,Snowy,0,0,0,2,77
26,11,1,Foggy,3,0,0,1,140
20,13,1,Foggy,3,0,0,4,18
41,6,3,Rainy,3,1,0,4,87
36,2,2,Snowy,1,0,0,5,127
49,10,1,Rainy,3,0,0,1,108
21,1,2,Snowy,2,0,0,2,119
2,16,1,Clear,3,0,1,5,147
46,9,2,Snowy,4,1,0,4,38
33,22,3,Snowy,3,0,0,3,123
23,0,3,Foggy,1,0,0,5,26
39,21,1,Clear,4,0,0,3,18
31,12,1,Rainy,1,0,1,4,27
4,13,2,Snowy,1,1,0,4,138
41,16,1,Rainy,3,0,0,4,79
3,9,3,Rainy,1,0,0,1,78
37,19,3,Snowy,1,0,0,1,80
10,14,1,Clear,2,0,0,1,117
42,20,1,Foggy,2,0,1,5,79
32,16,3,Foggy,1,0,0,5,84
36,12,1,Snowy,3,0,0,5,122
49,7,2,Rainy,2,0,0,3,136
27,6,3,Foggy,3,0,0,2,56
49,16,3,Foggy,2,0,0,5,37
19,4,1,Clear,3,0,0,3,63
38,3,1,Foggy,2,0,1,1,35
1,16,1,Foggy,4,0,0,4,11
26,3,3,Clear,2,0,0,1,37
46,19,3,Snowy,1,1,0,4,98
13,21,1,Rainy,0,0,0,3,118
35,19,2,Clear,1,0,0,3,33
2,20,1,Rainy,4,0,0,4,71
22,10,2,Foggy,4,0,1,4,29
39,9,2,Clear,0,0,1,5,40
28,2,1,Snowy,4,0,0,4,33
44,15,2,Rainy,2,0,0,5,99
2,12,3,Foggy,2,0,0,2,107
11,6,1,Clear,4,0,0,4,13
48,10,1,Snowy,4,0,0,2,90
37,18,2,Clear,4,0,0,3,115
26,20,1,Clear,1,0,0,1,70
28,1,2,Rainy,3,0,0,3,123
26,9,3,Rainy,2,0,0,4,87
17,10,3,Foggy,1,0,1,4,107
3,23,1,Foggy,1,0,0,2,9
14,12,1,Rainy,2,0,0,5,118
16,19,3,Snowy,4,0,0,1,11
49,0,2,Clear,1,0,0,2,80
36,17,1,Foggy,2,0,0,4,50
28,6,1,Clear,4,0,0,4,149
28,6,1,Rainy,1,0,0,4,46
25,1,1,Clear,4,1,0,1,79
9,7,2,Snowy,4,0,0,2,15
11,10,3,Rainy,3,1,0,5,25
37,16,2,Snowy,4,0,1,5,85
43,14,3,Foggy,0,0,1,1,58
45,11,3,Foggy,1,0,0,4,19
21,19,3,Snowy,2,0,0,1,43
2,7,3,Clear,1,0,0,1,16
34,4,2,Rainy,3,1,0,4,119
42,23,2,Foggy,3,0,0,1,68
13,7,3,Foggy,0,0,0,1,22
5,12,2,Clear,3,0,1,3,96
11,13,2,Foggy,2,0,0,2,135
29,13,3,Snowy,1,0,0,5,16
47,0,1,Clear,0,0,0,4,80
28,0,3,Foggy,2,0,0,4,75
28,8,2,Clear,1,1,0,5,39
5,6,1,Foggy,4,0,0,1,92
20,8,1,Clear,4,0,0,3,55
37,1,2,Foggy,3,0,0,4,53
39,7,2,Foggy,1,0,1,3,149
10,0,3,Snowy,3,0,1,2,22
32,3,3,Rainy,4,0,0,5,9
29,23,1,Clear,0,0,0,1,45
2,11,3,Rainy,1,0,1,2,132
1,3,1,Rainy,3,0,0,5,139
20,18,1,Clear,2,0,0,4,74
1,6,3,Snowy,3,0,1,5,132
4,20,2,Foggy,0,0,0,2,118
15,0,2,Snowy,4,0,0,5,60
47,10,2,Clear,4,0,1,4,120
30,3,1,Rainy,2,0,0,4,27
6,3,3,Snowy,0,0,0,3,90
38,11,1,Foggy,0,0,0,4,98
1,16,3,Snowy,1,0,0,4,99
7,10,2,Snowy,1,0,1,5,8
5,4,1,Snowy,1,0,0,5,118
49,1,1,Rainy,3,0,0,1,126
7,23,2,Foggy,4,0,0,2,145
36,8,1,Clear,0,0,0,1,71
3,15,1,Clear,4,0,0,5,46
12,17,3,Rainy,3,0,1,1,38
15,11,1,Clear,3,0,0,3,101
20,11,3,Clear,2,0,0,1,120
41,3,3,Clear,1,0,0,1,16
21,17,2,Clear,3,0,1,4,136
32,20,3,Foggy,3,0,0,5,68
12,22,3,Clear,2,0,1,4,62
37,20,1,Clear,2,0,1,2,67
40,15,1,Clear,3,0,0,1,63
47,4,2,Snowy,2,0,0,1,108
7,1,3,Clear,0,0,1,4,10
45,12,2,Rainy,4,0,0,2,35
31,10,2,Snowy,4,0,0,4,26
1,2,2,Foggy,3,0,0,5,122
11,5,3,Rainy,0,0,1,2,21
45,13,1,Clear,3,0,0,3,40
34,5,1,Snowy,2,0,0,4,95
19,12,3,Snowy,2,0,0,3,59
11,0,3,Rainy,1,1,0,3,21
33,16,1,Clear,4,0,0,3,101
33,10,2,Clear,4,1,0,3,28
8,1,2,Clear,0,1,1,1,121
45,1,1,Snowy,1,0,0,5,14
8,15,1,Clear,1,0,0,3,80
34,11,3,Snowy,4,0,0,1,117
40,8,3,Foggy,3,0,0,3,82
27,4,1,Foggy,4,1,0,2,69
29,21,2,Snowy,2,0,0,1,11
14,13,1,Rainy,2,0,0,1,108
34,2,1,Snowy,0,0,0,3,77
45,6,2,Rainy,1,0,0,2,97
37,17,3,Rainy,1,1,0,5,62
1,20,1,Rainy,0,0,1,2,35
9,14,3,Foggy,3,0,0,3,32
10,3,2,Clear,0,1,0,4,98
30,23,3,Rainy,0,0,0,1,80
43,12,3,Rainy,2,0,0,1,14
18,17,2,Clear,2,0,1,4,128
17,15,2,Foggy,0,0,0,5,102
6,0,1,Snowy,0,1,0,4,66
11,1,1,Snowy,2,0,1,3,13
24,1,3,Foggy,4,1,0,4,18
36,15,2,Foggy,4,0,0,3,31
33,7,1,Foggy,0,0,0,2,12
33,0,2,Rainy,0,0,0,1,54
18,14,1,Clear,0,0,0,1,30
5,16,2,Snowy,0,0,0,4,45
31,16,1,Foggy,1,1,0,4,100
16,2,2,Rainy,0,0,0,2,143
2,20,3,Foggy,3,0,0,1,94
9,23,3,Snowy,4,0,0,3,73
2,23,1,Clear,0,0,1,5,71
37,11,3,Foggy,0,0,0,5,71
20,4,3,Snowy,2,0,0,1,39
17,12,1,Foggy,1,0,0,3,107
25,20,3,Clear,3,0,0,3,9
19,6,2,Foggy,2,1,0,1,121
42,0,3,Snowy,3,0,0,3,77
8,16,1,Rainy,0,0,0,2,32
11,12,1,Foggy,2,0,0,5,61
13,10,2,Snowy,3,0,0,4,50
13,16,1,Clear,0,0,0,3,103
9,23,2,Snowy,4,0,0,2,81
5,23,3,Rainy,0,0,1,5,43
18,12,3,Clear,0,0,1,3,144
40,3,2,Snowy,3,0,1,2,72
14,4,3,Foggy,4,0,0,4,13
34,22,3,Foggy,0,0,0,5,84
22,13,1,Clear,4,0,0,3,144
48,15,3,Rainy,3,0,0,3,44
33,5,3,Snowy,4,0,0,4,117
24,1,3,Snowy,4,0,1,3,66
29,12,1,Rainy,2,0,0,1,42
13,22,1,Rainy,2,1,0,2,43
27,17,3,Snowy,4,0,0,4,91
1,3,1,Snowy,1,0,0,1,105
7,15,1,Clear,0,0,0,5,82
4,3,2,Clear,1,0,0,2,67
10,15,3,Foggy,1,0,0,1,80
40,20,1,Foggy,0,0,0,5,142
35,16,3,Clear,1,0,0,5,50
39,2,2,Foggy,3,0,0,5,142
16,23,2,Foggy,4,0,0,3,58
27,5,1,Foggy,2,0,0,1,18
20,18,2,Rainy,2,0,1,3,45
10,1,2,Rainy,4,0,0,1,44
45,21,2,Rainy,4,0,0,4,78
33,13,2,Rainy,4,0,0,4,83
7,2,2,Clear,0,0,0,2,92
42,6,1,Snowy,0,0,0,2,69
44,22,2,Foggy,3,0,1,1,74
46,10,2,Clear,1,0,0,1,65
22,14,1,Clear,1,0,0,2,99
43,17,1,Rainy,2,0,0,1,117
17,3,3,Clear,1,0,0,3,78
9,2,3,Snowy,2,0,0,5,84
40,15,1,Rainy,4,0,0,1,109
10,7,3,Rainy,4,0,0,5,140
36,7,1,Snowy,2,1,0,3,44
31,3,2,Foggy,0,0,0,2,104
31,15,1,Rainy,0,0,0,3,64
5,3,1,Foggy,2,0,1,4,40
18,5,3,Foggy,0,0,1,3,114
6,21,3,Rainy,3,0,0,1,53
42,5,2,Rainy,1,0,1,4,52
28,17,3,Rainy,3,0,0,3,116
43,11,1,Foggy,4,0,0,3,82
24,7,2,Snowy,3,0,0,3,61
5,13,2,Rainy,0,0,1,2,75
28,6,1,Rainy,0,0,0,1,43
3,1,2,Foggy,1,1,0,5,133
18,7,2,Snowy,2,0,0,1,117
4,10,1,Foggy,0,0,0,2,116
40,16,1,Clear,3,0,0,5,79
49,9,2,Foggy,1,0,0,4,90
42,6,1,Rainy,0,0,0,2,119
32,5,3,Rainy,0,0,0,1,87
32,8,3,Rainy,2,0,0,5,34
19,18,3,Snowy,4,0,0,5,37
29,4,2,Snowy,3,0,1,4,26
33,4,1,Snowy,0,1,0,1,11
2,21,2,Foggy,2,1,1,5,89
11,2,1,Rainy,4,0,0,3,118
47,3,1,Foggy,1,0,1,1,141
33,11,2,Snowy,2,0,0,1,145
41,5,3,Clear,2,0,0,3,43
40,20,2,Rainy,3,0,0,5,8
1,9,2,Clear,1,0,1,3,76
42,7,2,Clear,1,0,0,1,89
17,22,3,Snowy,0,0,0,3,128
16,16,2,Rainy,4,0,0,5,124
2,5,3,Foggy,3,0,0,3,115
49,4,3,Clear,3,0,0,3,145
4,9,2,Snowy,1,0,1,3,149
32,11,3,Clear,0,0,0,4,69
7,13,3,Snowy,4,1,0,5,33
29,2,3,Snowy,3,0,0,3,132
9,19,1,Rainy,0,1,0,4,141
35,3,3,Clear,0,0,0,5,48
5,3,2,Foggy,4,0,0,2,101
21,7,1,Foggy,2,0,0,5,36
17,3,3,Rainy,4,0,0,5,57
39,18,2,Rainy,3,0,0,3,149
14,14,3,Foggy,4,0,0,1,83
32,12,2,Snowy,3,0,0,2,41
15,4,3,Foggy,4,0,1,1,85
21,14,3,Clear,0,1,0,4,63
14,17,2,Rainy,4,0,0,4,115
41,4,1,Rainy,1,0,0,2,102
16,17,2,Rainy,4,0,1,2,70
1,9,1,Clear,2,0,0,4,112
40,17,3,Clear,4,1,0,1,92
18,6,3,Foggy,2,0,0,3,47
34,9,3,Foggy,4,0,0,1,118
26,3,3,Clear,2,0,0,3,66
36,21,1,Snowy,4,0,0,5,92
21,8,1,Clear,1,0,0,1,113
1,12,3,Snowy,1,1,0,1,79
27,15,3,Foggy,0,0,1,3,72
11,12,2,Clear,3,0,0,1,89
38,2,2,Snowy,2,0,1,3,13
14,14,1,Snowy,4,0,0,3,110
28,16,1,Clear,0,0,1,4,61
27,2,2,Foggy,1,0,0,1,142
22,2,2,Snowy,2,0,0,3,117
21,18,2,Foggy,2,0,1,2,37
24,3,3,Foggy,3,0,0,3,130
19,2,3,Snowy,3,0,0,1,93
24,20,2,Snowy,4,0,0,4,33
26,15,3,Clear,1,1,1,5,56
25,23,3,Clear,3,0,0,5,13
45,18,2,Foggy,2,0,0,1,103
44,5,3,Clear,4,0,1,1,60
29,16,2,Foggy,2,0,0,1,45
10,3,3,Rainy,1,1,0,4,75
11,16,2,Rainy,0,0,0,2,71
24,1,1,Foggy,3,0,0,5,146
24,18,1,Rainy,4,0,1,2,44
12,20,3,Foggy,4,0,0,3,83
7,8,1,Rainy,4,0,0,1,41
40,2,2,Foggy,2,0,0,1,114
17,12,1,Foggy,2,0,0,5,116
35,23,2,Clear,1,0,0,1,136
6,17,2,Snowy,1,0,1,2,141
12,19,1,Foggy,2,0,0,3,64
15,14,2,Clear,0,0,0,2,110
32,1,2,Snowy,2,0,0,5,9
23,20,1,Rainy,3,0,0,2,142
7,11,2,Snowy,0,0,0,2,12
38,6,3,Clear,2,0,0,4,43
31,10,3,Clear,3,0,0,2,27
29,21,2,Foggy,2,0,0,4,66
44,14,3,Rainy,2,0,1,4,71
28,6,1,Snowy,0,0,0,3,87
12,21,1,Clear,3,0,1,4,53
27,7,2,Snowy,1,0,1,1,102
4,22,2,Rainy,1,0,0,2,149
21,22,3,Clear,4,0,0,4,36
9,23,3,Snowy,3,0,1,3,59
49,11,2,Foggy,4,0,0,3,126
34,5,3,Clear,0,0,0,2,28
37,13,1,Clear,2,0,0,4,117
21,4,3,Clear,0,0,0,1,56
23,3,1,Foggy,1,1,0,2,15
24,23,1,Clear,3,0,0,4,122
10,3,1,Rainy,4,0,1,4,127
38,8,2,Snowy,3,0,1,2,125
6,14,3,Foggy,1,0,0,3,64
21,17,2,Snowy,4,0,0,1,40
37,6,2,Snowy,4,0,0,3,18
29,19,2,Rainy,1,1,1,5,101
40,15,1,Rainy,1,0,0,2,83
21,10,1,Rainy,2,0,0,5,133
22,3,1,Rainy,4,0,0,1,17
35,7,1,Foggy,4,0,0,5,147
46,2,3,Snowy,0,0,0,1,80
5,20,1,Clear,1,0,0,1,120
15,4,3,Foggy,1,0,1,3,140
41,2,2,Snowy,3,0,0,2,135
47,19,2,Rainy,3,0,0,1,70
19,8,2,Snowy,2,1,1,3,6
16,2,3,Foggy,4,0,1,5,122
40,9,1,Rainy,1,0,0,4,140
47,16,2,Foggy,3,0,0,3,15
43,20,3,Foggy,4,0,0,1,45
23,20,3,Foggy,2,0,0,4,132
4,10,1,Rainy,0,0,0,1,9
21,8,1,Snowy,1,0,0,2,70
24,10,3,Clear,2,0,0,2,55
42,23,2,Rainy,4,0,1,5,33
26,6,2,Foggy,4,0,0,1,6
42,0,3,Foggy,0,0,1,4,141
2,13,2,Snowy,0,0,0,4,40
40,10,3,Clear,0,0,0,4,54
8,13,1,Clear,4,0,0,3,12
9,22,1,Clear,4,0,0,5,81
2,17,2,Rainy,4,0,1,3,95
14,8,3,Foggy,0,0,0,2,122
20,11,3,Rainy,2,0,1,3,38
2,13,2,Clear,3,0,0,5,10
4,11,1,Snowy,0,0,0,3,12
35,2,3,Snowy,3,0,1,4,55
14,8,3,Snowy,3,0,1,2,46
21,15,2,Foggy,0,0,1,1,128
48,20,1,Clear,4,0,0,4,58
15,3,1,Clear,0,0,1,4,142
39,20,3,Snowy,0,0,1,3,127
20,12,1,Snowy,0,1,1,1,137
6,17,2,Rainy,3,0,1,1,16
28,7,2,Rainy,0,1,0,2,127
48,23,1,Rainy,1,0,0,2,59
43,23,2,Foggy,3,0,0,5,72
2,7,1,Foggy,4,0,0,4,83
28,15,1,Rainy,2,0,0,2,7
34,22,3,Clear,2,0,0,5,6
14,12,3,Rainy,1,0,0,5,106
9,1,2,Clear,1,0,0,1,105
23,23,3,Rainy,4,0,1,2,87
44,21,3,Foggy,4,0,1,5,133
35,20,3,Snowy,1,0,1,3,8
22,12,1,Clear,3,0,0,1,116
5,17,3,Foggy,4,0,0,5,68
41,18,3,Foggy,3,0,0,5,17
29,3,2,Snowy,0,0,0,5,35
35,3,1,Snowy,0,0,0,1,36
34,20,1,Foggy,4,1,0,3,93
4,1,2,Rainy,2,0,0,4,106
45,8,3,Snowy,2,0,0,1,56
49,8,2,Rainy,3,0,0,3,52
9,20,2,Clear,2,0,0,5,92
14,3,3,Snowy,2,0,0,4,76
45,15,3,Foggy,3,1,0,5,64
5,7,2,Snowy,2,1,0,4,145
47,6,2,Foggy,2,0,1,4,109
27,12,1,Snowy,3,0,0,2,54
11,4,3,Foggy,0,1,0,4,82
30,7,2,Clear,3,0,0,3,102
37,20,2,Snowy,3,0,0,4,68
39,1,2,Foggy,1,0,0,3,94
34,15,1,Rainy,3,0,0,5,123
24,21,3,Clear,2,0,0,4,104
16,17,1,Rainy,4,0,0,4,38
30,9,3,Rainy,4,0,0,3,127
24,8,1,Rainy,0,0,0,2,78
3,14,2,Foggy,4,0,0,5,135
29,22,2,Clear,3,0,0,3,48
42,2,3,Foggy,1,0,0,5,138
12,14,2,Snowy,1,0,0,2,101
27,12,3,Clear,4,0,0,5,57
29,23,2,Rainy,2,0,0,2,80
2,0,2,Foggy,0,0,0,3,127
29,14,1,Snowy,4,0,0,4,89
40,8,3,Clear,1,0,0,3,35
9,6,1,Foggy,2,0,0,4,128
44,17,3,Clear,2,0,0,5,84
28,7,2,Snowy,3,0,0,3,73
37,14,1,Foggy,4,0,0,1,6
23,13,1,Rainy,3,0,0,4,35
13,21,2,Snowy,1,0,0,1,110
5,5,3,Clear,0,0,0,1,38
32,13,3,Rainy,4,0,0,1,126
28,3,3,Rainy,3,0,0,2,84
15,20,3,Clear,0,0,1,3,47
24,15,1,Foggy,0,0,0,5,53
32,13,3,Clear,1,1,0,2,149
21,22,1,Snowy,0,0,0,4,33
5,16,3,Clear,3,0,0,5,105
37,15,2,Foggy,3,0,1,4,104
36,1,1,Rainy,2,0,0,2,76
28,0,1,Snowy,1,1,1,1,30
32,14,3,Clear,0,1,0,4,41
23,8,1,Clear,0,0,0,1,80
16,12,1,Clear,3,0,0,1,57
10,16,1,Clear,0,0,0,2,134
29,2,1,Clear,0,0,1,5,16
27,5,3,Clear,1,0,0,5,21
35,21,2,Snowy,0,0,0,5,72
42,8,2,Rainy,3,0,1,3,77
45,8,3,Clear,3,0,0,2,34
24,19,1,Foggy,4,1,1,1,129
23,16,1,Rainy,2,0,0,1,137
3,8,3,Foggy,1,0,0,4,76
36,1,3,Foggy,3,0,0,2,39
45,14,3,Clear,1,0,0,1,29
14,9,1,Snowy,2,0,1,1,52
4,9,3,Foggy,3,1,0,5,55
44,3,2,Clear,2,1,1,1,28
48,6,3,Snowy,0,0,0,2,123
42,1,3,Rainy,3,1,0,1,41
32,8,3,Foggy,4,0,0,2,130
20,4,1,Snowy,0,0,1,2,128
17,9,1,Clear,3,1,0,2,46
29,8,1,Snowy,0,0,0,5,89
39,7,2,Clear,4,0,0,3,107
32,2,3,Foggy,3,0,0,4,99
4,18,3,Rainy,1,0,0,4,75
24,17,2,Foggy,0,0,0,4,54
44,13,2,Snowy,4,0,0,4,46
42,10,3,Rainy,1,0,0,2,28
2,22,2,Rainy,4,0,0,1,15
14,1,1,Rainy,4,0,0,5,79
40,20,1,Clear,1,0,1,3,90
42,1,3,Rainy,4,0,0,1,84
38,14,3,Rainy,3,0,0,3,51
34,23,1,Foggy,0,0,0,3,34
46,17,3,Foggy,4,0,0,3,111
43,15,2,Clear,2,1,0,5,114
2,1,3,Clear,3,0,0,1,5
36,12,2,Snowy,0,0,0,1,95
